document,query_name,n_candidates,correct_rank,is_top1,similarities,ranking,names
nist_r0610_01,CALDWELL V NEWTON,2,1,True,"[0.37464606761932373, -0.052420586347579956]","[0, 1]","['CALDWELL V NEWTON', 'FERRIS K SCOTT']"
nist_r0610_01,FERRIS K SCOTT,2,1,True,"[-0.07798881828784943, 0.32893672585487366]","[1, 0]","['CALDWELL V NEWTON', 'FERRIS K SCOTT']"
nist_r0611_01,BAYLOR T BUNKS,2,1,True,"[0.563998281955719, -0.054132234305143356]","[0, 1]","['BAYLOR T BUNKS', 'ENDICOTT M LUCAS']"
nist_r0611_01,ENDICOTT M LUCAS,2,1,True,"[-0.023851623758673668, 0.6675161123275757]","[1, 0]","['BAYLOR T BUNKS', 'ENDICOTT M LUCAS']"
nist_r0612_01,BAYLOR T BUNKS,2,1,True,"[0.6076055765151978, 0.20934852957725525]","[0, 1]","['BAYLOR T BUNKS', 'PAINE R FERGUS']"
nist_r0612_01,PAINE R FERGUS,2,1,True,"[0.3786162734031677, 0.6291197538375854]","[1, 0]","['BAYLOR T BUNKS', 'PAINE R FERGUS']"
nist_r0613_01,CROWDER U STONE,2,1,True,"[0.6914175748825073, 0.04494074732065201]","[0, 1]","['CROWDER U STONE', 'ROWAN M HARPER']"
nist_r0613_01,ROWAN M HARPER,2,1,True,"[0.05447167158126831, 0.7242249250411987]","[1, 0]","['CROWDER U STONE', 'ROWAN M HARPER']"
nist_r0614_01,ALBUR R BELL,3,1,True,"[0.6801941990852356, -0.1059611365199089, -0.16668100655078888]","[0, 1, 2]","['ALBUR R BELL', 'LORAS F BROWN', 'MARIAN V FERGUS']"
nist_r0614_01,LORAS F BROWN,3,1,True,"[-0.11096266657114029, 0.7090421319007874, 0.07973382622003555]","[1, 2, 0]","['ALBUR R BELL', 'LORAS F BROWN', 'MARIAN V FERGUS']"
nist_r0614_01,MARIAN V FERGUS,3,1,True,"[-0.1531548798084259, 0.18907853960990906, 0.6674189567565918]","[2, 1, 0]","['ALBUR R BELL', 'LORAS F BROWN', 'MARIAN V FERGUS']"
nist_r0615_01,BUCKNELL V SWIFT,2,1,True,"[0.10871747136116028, -0.1516515463590622]","[0, 1]","['BUCKNELL V SWIFT', 'CHAFFEY L ROGERS']"
nist_r0615_01,CHAFFEY L ROGERS,2,1,True,"[-0.06539478898048401, 0.6539498567581177]","[1, 0]","['BUCKNELL V SWIFT', 'CHAFFEY L ROGERS']"
nist_r0616_01,DRAKE H ROWAN,3,1,True,"[0.1944005936384201, -0.12807288765907288, 0.047798458486795425]","[0, 2, 1]","['DRAKE H ROWAN', 'MITCHELL L ELDER', 'ROWAN M HARPER']"
nist_r0616_01,MITCHELL L ELDER,3,1,True,"[0.03295873478055, 0.6725692749023438, 0.01514432579278946]","[1, 0, 2]","['DRAKE H ROWAN', 'MITCHELL L ELDER', 'ROWAN M HARPER']"
nist_r0616_01,ROWAN M HARPER,3,1,True,"[0.15637768805027008, -0.13188837468624115, 0.6829107999801636]","[2, 0, 1]","['DRAKE H ROWAN', 'MITCHELL L ELDER', 'ROWAN M HARPER']"
nist_r0617_01,ALFRED X MORGAN,2,1,True,"[0.6419793963432312, -0.06466823816299438]","[0, 1]","['ALFRED X MORGAN', 'SALEM J SHELBY']"
nist_r0617_01,SALEM J SHELBY,2,1,True,"[-0.12489023804664612, 0.7157071232795715]","[1, 0]","['ALFRED X MORGAN', 'SALEM J SHELBY']"
nist_r0618_01,DAVIDSON J LAWRENCE,2,1,True,"[0.3548508584499359, 0.03994925692677498]","[0, 1]","['DAVIDSON J LAWRENCE', 'MCHENRY W COMES']"
nist_r0618_01,MCHENRY W COMES,2,1,True,"[0.14417673647403717, 0.509685218334198]","[1, 0]","['DAVIDSON J LAWRENCE', 'MCHENRY W COMES']"
nist_r0619_01,ASHLAND L MARTIN,3,1,True,"[0.5431810021400452, -0.2399594485759735, 0.14117342233657837]","[0, 2, 1]","['ASHLAND L MARTIN', 'PAST O DALE', 'STEVENS W UPTON']"
nist_r0619_01,PAST O DALE,3,1,True,"[-0.11131668090820312, 0.6841962933540344, -0.25622403621673584]","[1, 0, 2]","['ASHLAND L MARTIN', 'PAST O DALE', 'STEVENS W UPTON']"
nist_r0619_01,STEVENS W UPTON,3,1,True,"[0.12464785575866699, -0.24259990453720093, 0.6859200596809387]","[2, 0, 1]","['ASHLAND L MARTIN', 'PAST O DALE', 'STEVENS W UPTON']"
nist_r0620_01,BAYLOR R O ZAILH,2,1,True,"[0.7030737996101379, 0.006610983982682228]","[0, 1]","['BAYLOR R O ZAILH', 'CARROLL M KEMPER']"
nist_r0620_01,CARROLL M KEMPER,2,1,True,"[0.05309164896607399, 0.7183647751808167]","[1, 0]","['BAYLOR R O ZAILH', 'CARROLL M KEMPER']"
nist_r0622_01,FAIRFIELD B HOOD,2,1,True,"[0.687138020992279, 0.153034508228302]","[0, 1]","['FAIRFIELD B HOOD', 'PAST O DALE']"
nist_r0622_01,PAST O DALE,2,1,True,"[0.12397529184818268, 0.6626081466674805]","[1, 0]","['FAIRFIELD B HOOD', 'PAST O DALE']"
nist_r0623_01,ASHLAND L MARTIN,3,1,True,"[0.6074185371398926, 0.21689537167549133, -0.10202284902334213]","[0, 1, 2]","['ASHLAND L MARTIN', 'CISCO Y NORTON', 'MITCHELL G NYE']"
nist_r0623_01,CISCO Y NORTON,3,1,True,"[0.2562803030014038, 0.7141773104667664, -0.04816761985421181]","[1, 0, 2]","['ASHLAND L MARTIN', 'CISCO Y NORTON', 'MITCHELL G NYE']"
nist_r0623_01,MITCHELL G NYE,3,1,True,"[0.05284741148352623, 0.025268984958529472, 0.7050491571426392]","[2, 0, 1]","['ASHLAND L MARTIN', 'CISCO Y NORTON', 'MITCHELL G NYE']"
nist_r0625_01,BRAINERD A BOYD,2,1,True,"[0.7008801698684692, -0.14044161140918732]","[0, 1]","['BRAINERD A BOYD', 'MCHENRY W COMES']"
nist_r0625_01,MCHENRY W COMES,2,1,True,"[-0.11790254712104797, 0.5159011483192444]","[1, 0]","['BRAINERD A BOYD', 'MCHENRY W COMES']"
nist_r0626_01,BLUFFTON G TELLER,2,1,True,"[0.6244118213653564, -0.016710583120584488]","[0, 1]","['BLUFFTON G TELLER', 'TAYLOR K EMMET']"
nist_r0626_01,TAYLOR K EMMET,2,1,True,"[-0.010355797596275806, 0.5311521887779236]","[1, 0]","['BLUFFTON G TELLER', 'TAYLOR K EMMET']"
nist_r0627_01,C KNOTT,2,1,True,"[0.5740509629249573, -0.13173682987689972]","[0, 1]","['C KNOTT', 'HOOK T MILLS']"
nist_r0627_01,HOOK T MILLS,2,1,True,"[0.025442633777856827, 0.6813206076622009]","[1, 0]","['C KNOTT', 'HOOK T MILLS']"
nist_r0628_01,BRENNA P ATKINS,3,1,True,"[0.650558590888977, -0.06092751398682594, 0.07447096705436707]","[0, 2, 1]","['BRENNA P ATKINS', 'MARTIN L CASCADE', 'MORRIS X DANE']"
nist_r0628_01,MARTIN L CASCADE,3,1,True,"[0.04271112009882927, 0.5723007917404175, 0.03476214036345482]","[1, 0, 2]","['BRENNA P ATKINS', 'MARTIN L CASCADE', 'MORRIS X DANE']"
nist_r0628_01,MORRIS X DANE,3,1,True,"[0.19246754050254822, 0.008850240148603916, 0.5874242186546326]","[2, 0, 1]","['BRENNA P ATKINS', 'MARTIN L CASCADE', 'MORRIS X DANE']"
nist_r0629_01,BAYLOR T BUNKS,2,1,True,"[0.657816469669342, 0.1560421884059906]","[0, 1]","['BAYLOR T BUNKS', 'BERRY E STORY']"
nist_r0629_01,BERRY E STORY,2,1,True,"[0.1247294619679451, 0.689094066619873]","[1, 0]","['BAYLOR T BUNKS', 'BERRY E STORY']"
nist_r0630_01,HEMER S LIM,3,1,True,"[0.6562912464141846, 0.009549370035529137, -0.03375614807009697]","[0, 1, 2]","['HEMER S LIM', 'ROWAN E LAKE', 'TYLER H CASS']"
nist_r0630_01,ROWAN E LAKE,3,1,True,"[-0.006593200843781233, 0.7292655110359192, 0.004263295792043209]","[1, 2, 0]","['HEMER S LIM', 'ROWAN E LAKE', 'TYLER H CASS']"
nist_r0630_01,TYLER H CASS,3,1,True,"[-0.014695021323859692, -0.03227781131863594, 0.6681897044181824]","[2, 0, 1]","['HEMER S LIM', 'ROWAN E LAKE', 'TYLER H CASS']"
nist_r0632_01,FRANKLIN W GILMORE,3,1,True,"[0.6510069966316223, 0.3157191276550293, 0.003938561771064997]","[0, 1, 2]","['FRANKLIN W GILMORE', 'FULLERTON V CARLTON', 'MADISON V CUSTER']"
nist_r0632_01,FULLERTON V CARLTON,3,1,True,"[0.2588838040828705, 0.6574786901473999, 0.2837370038032532]","[1, 2, 0]","['FRANKLIN W GILMORE', 'FULLERTON V CARLTON', 'MADISON V CUSTER']"
nist_r0632_01,MADISON V CUSTER,3,1,True,"[-0.03345978632569313, 0.33908945322036743, 0.6700280904769897]","[2, 1, 0]","['FRANKLIN W GILMORE', 'FULLERTON V CARLTON', 'MADISON V CUSTER']"
nist_r0633_01,FAIRFIELD B HOOD,2,1,True,"[0.6501213312149048, -0.03248920664191246]","[0, 1]","['FAIRFIELD B HOOD', 'RICHMONT F BAPTIST']"
nist_r0633_01,RICHMONT F BAPTIST,2,1,True,"[-0.10607682168483734, 0.6083710193634033]","[1, 0]","['FAIRFIELD B HOOD', 'RICHMONT F BAPTIST']"
nist_r0634_01,ASHLAND L MARTIN,3,1,True,"[0.6594845652580261, -0.05635371059179306, 0.11894083768129349]","[0, 2, 1]","['ASHLAND L MARTIN', 'ENDICOTT C ELLIS', 'MARIAN V FERGUS']"
nist_r0634_01,ENDICOTT C ELLIS,3,1,True,"[-0.02954154834151268, 0.5174378752708435, -0.08100011199712753]","[1, 0, 2]","['ASHLAND L MARTIN', 'ENDICOTT C ELLIS', 'MARIAN V FERGUS']"
nist_r0634_01,MARIAN V FERGUS,3,1,True,"[0.017820870503783226, -0.08100025355815887, 0.6778997182846069]","[2, 0, 1]","['ASHLAND L MARTIN', 'ENDICOTT C ELLIS', 'MARIAN V FERGUS']"
nist_r0635_01,BLUFFTON G TELLER,2,1,True,"[0.655863881111145, -0.23996727168560028]","[0, 1]","['BLUFFTON G TELLER', 'PART S KNOT']"
nist_r0635_01,PART S KNOT,2,1,True,"[-0.2732427418231964, 0.6671572327613831]","[1, 0]","['BLUFFTON G TELLER', 'PART S KNOT']"
nist_r0636_01,CISCO Y NORTON,2,1,True,"[0.7196747660636902, 0.2597266137599945]","[0, 1]","['CISCO Y NORTON', 'CREIGHTEN O O ZARK']"
nist_r0636_01,CREIGHTEN O O ZARK,2,1,True,"[0.16793270409107208, 0.5464118123054504]","[1, 0]","['CISCO Y NORTON', 'CREIGHTEN O O ZARK']"
nist_r0637_01,DILLARD D YORK,3,1,True,"[0.6560865640640259, -0.07149645686149597, 0.24501685798168182]","[0, 2, 1]","['DILLARD D YORK', 'DRAKE H ROWAN', 'TYLER H CASS']"
nist_r0637_01,DRAKE H ROWAN,3,1,True,"[-0.04302339255809784, 0.08644577115774155, -0.09800563007593155]","[1, 0, 2]","['DILLARD D YORK', 'DRAKE H ROWAN', 'TYLER H CASS']"
nist_r0637_01,TYLER H CASS,3,1,True,"[0.10729704797267914, -0.038105614483356476, 0.7228464484214783]","[2, 0, 1]","['DILLARD D YORK', 'DRAKE H ROWAN', 'TYLER H CASS']"
nist_r0639_01,ALFRED X MORGAN,2,1,True,"[0.6873829364776611, 1.7931608454091474e-05]","[0, 1]","['ALFRED X MORGAN', 'STERLING L LARINER']"
nist_r0639_01,STERLING L LARINER,2,1,True,"[-0.11150810122489929, 0.6221843957901001]","[1, 0]","['ALFRED X MORGAN', 'STERLING L LARINER']"
nist_r0640_01,AVERETT Z PAGE,3,1,True,"[0.6112068295478821, -0.023384150117635727, -0.07768917828798294]","[0, 1, 2]","['AVERETT Z PAGE', 'CALDWELL J KNOX', 'ENDICOTT C ELLIS']"
nist_r0640_01,CALDWELL J KNOX,3,1,True,"[0.03900420293211937, 0.5709830522537231, 0.04311300441622734]","[1, 2, 0]","['AVERETT Z PAGE', 'CALDWELL J KNOX', 'ENDICOTT C ELLIS']"
nist_r0640_01,ENDICOTT C ELLIS,3,1,True,"[0.02844463475048542, 0.02786218374967575, 0.6788913011550903]","[2, 0, 1]","['AVERETT Z PAGE', 'CALDWELL J KNOX', 'ENDICOTT C ELLIS']"
nist_r0641_01,ALFRED X MORGAN,3,1,True,"[0.6075092554092407, 0.22899554669857025, 0.02813207544386387]","[0, 1, 2]","['ALFRED X MORGAN', 'CISCO Y NORTON', 'FINDLEY C KNOTT']"
nist_r0641_01,CISCO Y NORTON,3,1,True,"[0.07295491546392441, 0.6226310729980469, 0.19046622514724731]","[1, 2, 0]","['ALFRED X MORGAN', 'CISCO Y NORTON', 'FINDLEY C KNOTT']"
nist_r0641_01,FINDLEY C KNOTT,3,1,True,"[-0.0020922936964780092, 0.11230991035699844, 0.6345086693763733]","[2, 1, 0]","['ALFRED X MORGAN', 'CISCO Y NORTON', 'FINDLEY C KNOTT']"
nist_r0642_01,DRAKE H ROWAN,2,1,True,"[0.16600927710533142, -0.05038824304938316]","[0, 1]","['DRAKE H ROWAN', 'MARIN M YORK']"
nist_r0642_01,MARIN M YORK,2,1,True,"[0.019016794860363007, 0.7295090556144714]","[1, 0]","['DRAKE H ROWAN', 'MARIN M YORK']"
nist_r0643_01,CARROLL M KEMPER,3,1,True,"[0.6271592378616333, 0.024215660989284515, -0.04803239554166794]","[0, 1, 2]","['CARROLL M KEMPER', 'ERSKINE W MITCHELL', 'MARIN M YORK']"
nist_r0643_01,ERSKINE W MITCHELL,3,1,True,"[-0.03988480940461159, 0.6458414196968079, -0.02462136559188366]","[1, 2, 0]","['CARROLL M KEMPER', 'ERSKINE W MITCHELL', 'MARIN M YORK']"
nist_r0643_01,MARIN M YORK,3,1,True,"[0.03398639336228371, -0.058059606701135635, 0.6987778544425964]","[2, 0, 1]","['CARROLL M KEMPER', 'ERSKINE W MITCHELL', 'MARIN M YORK']"
nist_r0645_01,CALDWELL V NEWTON,2,1,True,"[0.4812150299549103, -0.1146445944905281]","[0, 1]","['CALDWELL V NEWTON', 'MURATO G MESA']"
nist_r0645_01,MURATO G MESA,2,1,True,"[0.015381449833512306, 0.6639021635055542]","[1, 0]","['CALDWELL V NEWTON', 'MURATO G MESA']"
nist_r0646_01,MORRIS X DANE,2,1,True,"[0.6857389807701111, 0.059342656284570694]","[0, 1]","['MORRIS X DANE', 'ODESSA YORK']"
nist_r0646_01,ODESSA YORK,2,1,True,"[0.0273379385471344, 0.3207598328590393]","[1, 0]","['MORRIS X DANE', 'ODESSA YORK']"
nist_r0647_01,PHILLIPS C WEBER,2,1,True,"[0.6153032183647156, 0.07656941562891006]","[0, 1]","['PHILLIPS C WEBER', 'THIEL A ROCKDALE']"
nist_r0647_01,THIEL A ROCKDALE,2,1,True,"[-0.005882501136511564, 0.4522514045238495]","[1, 0]","['PHILLIPS C WEBER', 'THIEL A ROCKDALE']"
nist_r0648_01,CHAFFEY L ROGERS,2,1,True,"[0.6759094595909119, -0.005316229071468115]","[0, 1]","['CHAFFEY L ROGERS', 'EDGECLIFF M OLDHAM']"
nist_r0648_01,EDGECLIFF M OLDHAM,2,1,True,"[0.09087610244750977, 0.703100323677063]","[1, 0]","['CHAFFEY L ROGERS', 'EDGECLIFF M OLDHAM']"
nist_r0649_01,ALLEN Q WRIGHT,3,1,True,"[0.6309227347373962, -0.09386882930994034, 0.04165585711598396]","[0, 2, 1]","['ALLEN Q WRIGHT', 'HEWTER U BELL', 'STEVENS W UPTON']"
nist_r0649_01,HEWTER U BELL,3,1,True,"[-0.13980700075626373, 0.6615239977836609, 0.04545529931783676]","[1, 2, 0]","['ALLEN Q WRIGHT', 'HEWTER U BELL', 'STEVENS W UPTON']"
nist_r0649_01,STEVENS W UPTON,3,1,True,"[-0.01934654824435711, -0.08904878795146942, 0.6886582374572754]","[2, 0, 1]","['ALLEN Q WRIGHT', 'HEWTER U BELL', 'STEVENS W UPTON']"
nist_r0650_01,MARIAN V FERGUS,3,1,True,"[0.6317572593688965, -0.06905654817819595, 0.08877056837081909]","[0, 2, 1]","['MARIAN V FERGUS', 'MARTIN L CASCADE', 'STERLING L LARINER']"
nist_r0650_01,MARTIN L CASCADE,3,1,True,"[0.023972800001502037, 0.5950520634651184, 0.1310313642024994]","[1, 2, 0]","['MARIAN V FERGUS', 'MARTIN L CASCADE', 'STERLING L LARINER']"
nist_r0650_01,STERLING L LARINER,3,1,True,"[-0.0011579047422856092, 0.18475216627120972, 0.6346591114997864]","[2, 1, 0]","['MARIAN V FERGUS', 'MARTIN L CASCADE', 'STERLING L LARINER']"
nist_r0651_01,MITCHELL L ELDER,2,1,True,"[0.6675416231155396, 0.011212050914764404]","[0, 1]","['MITCHELL L ELDER', 'TYLER H CASS']"
nist_r0651_01,TYLER H CASS,2,1,True,"[0.02242954820394516, 0.6035824418067932]","[1, 0]","['MITCHELL L ELDER', 'TYLER H CASS']"
nist_r0652_01,DRAKE H ROWAN,2,1,True,"[0.19460220634937286, 0.0020606080070137978]","[0, 1]","['DRAKE H ROWAN', 'ERSKINE W MITCHELL']"
nist_r0652_01,ERSKINE W MITCHELL,2,1,True,"[-0.06481873244047165, 0.6672574281692505]","[1, 0]","['DRAKE H ROWAN', 'ERSKINE W MITCHELL']"
nist_r0653_01,MARIN M YORK,2,1,True,"[0.7404564023017883, 0.07122895121574402]","[0, 1]","['MARIN M YORK', 'MURATO G MESA']"
nist_r0653_01,MURATO G MESA,2,1,True,"[0.10539734363555908, 0.6789264678955078]","[1, 0]","['MARIN M YORK', 'MURATO G MESA']"
nist_r0654_01,BAYLOR R O ZAILH,3,1,True,"[0.5878776907920837, -0.04535866901278496, 0.005516693461686373]","[0, 2, 1]","['BAYLOR R O ZAILH', 'ENDICOTT A VERNON', 'TYLER H CASS']"
nist_r0654_01,ENDICOTT A VERNON,3,1,True,"[0.060242995619773865, 0.6944652199745178, -0.0982697457075119]","[1, 0, 2]","['BAYLOR R O ZAILH', 'ENDICOTT A VERNON', 'TYLER H CASS']"
nist_r0654_01,TYLER H CASS,3,1,True,"[0.12566961348056793, -0.11557258665561676, 0.6810116171836853]","[2, 0, 1]","['BAYLOR R O ZAILH', 'ENDICOTT A VERNON', 'TYLER H CASS']"
nist_r0655_01,BUCKNELL V SWIFT,2,1,True,"[0.3611958920955658, -0.14564789831638336]","[0, 1]","['BUCKNELL V SWIFT', 'PIEDMONT H KINGMAN']"
nist_r0655_01,PIEDMONT H KINGMAN,2,1,True,"[-0.22276373207569122, 0.5707731246948242]","[1, 0]","['BUCKNELL V SWIFT', 'PIEDMONT H KINGMAN']"
nist_r0656_01,BUCKNELL V SWIFT,2,1,True,"[0.35618454217910767, -0.17695854604244232]","[0, 1]","['BUCKNELL V SWIFT', 'ODESSA YORK']"
nist_r0656_01,ODESSA YORK,2,1,True,"[-0.025376783683896065, 0.2593878507614136]","[1, 0]","['BUCKNELL V SWIFT', 'ODESSA YORK']"
nist_r0657_01,CREIGHTEN O O ZARK,2,1,True,"[0.4926627576351166, -0.21111255884170532]","[0, 1]","['CREIGHTEN O O ZARK', 'SAMFORD B HOOD']"
nist_r0657_01,SAMFORD B HOOD,2,1,True,"[0.0041131568141281605, 0.6397925615310669]","[1, 0]","['CREIGHTEN O O ZARK', 'SAMFORD B HOOD']"
nist_r0658_01,DRAKE H ROWAN,2,1,True,"[0.38889095187187195, -0.06913590431213379]","[0, 1]","['DRAKE H ROWAN', 'MORRIS X DANE']"
nist_r0658_01,MORRIS X DANE,2,1,True,"[0.010372535325586796, 0.6580965518951416]","[1, 0]","['DRAKE H ROWAN', 'MORRIS X DANE']"
nist_r0659_01,CASPER L MASON,3,1,True,"[0.7149272561073303, 0.02909027598798275, -0.1653900146484375]","[0, 1, 2]","['CASPER L MASON', 'SULLINS U SPENCER', 'TULANE V BANKS']"
nist_r0659_01,SULLINS U SPENCER,3,1,True,"[-0.11447387933731079, 0.6204304695129395, 0.07577557116746902]","[1, 2, 0]","['CASPER L MASON', 'SULLINS U SPENCER', 'TULANE V BANKS']"
nist_r0659_01,TULANE V BANKS,3,1,True,"[-0.16625694930553436, -0.04983683302998543, 0.6415668725967407]","[2, 1, 0]","['CASPER L MASON', 'SULLINS U SPENCER', 'TULANE V BANKS']"
nist_r0660_01,HEMER S LIM,2,1,True,"[0.6445685029029846, 0.135626420378685]","[0, 1]","['HEMER S LIM', 'SURRY Z CASS']"
nist_r0660_01,SURRY Z CASS,2,1,True,"[0.14866553246974945, 0.5847263932228088]","[1, 0]","['HEMER S LIM', 'SURRY Z CASS']"
nist_r0661_01,ALLEN Q WRIGHT,3,1,True,"[0.606636106967926, -0.003088307101279497, 0.12954482436180115]","[0, 2, 1]","['ALLEN Q WRIGHT', 'EVERETT L SURRY', 'MARIAN V FERGUS']"
nist_r0661_01,EVERETT L SURRY,3,1,True,"[-0.14172546565532684, 0.6538298726081848, -0.010286571457982063]","[1, 2, 0]","['ALLEN Q WRIGHT', 'EVERETT L SURRY', 'MARIAN V FERGUS']"
nist_r0661_01,MARIAN V FERGUS,3,1,True,"[0.043336816132068634, -0.0055019063875079155, 0.6595568656921387]","[2, 0, 1]","['ALLEN Q WRIGHT', 'EVERETT L SURRY', 'MARIAN V FERGUS']"
nist_r0663_01,HIRAM M STERLING,3,1,True,"[0.1434609442949295, 0.13997025787830353, 0.04807109385728836]","[0, 1, 2]","['HIRAM M STERLING', 'ROWAN M HARPER', 'WITSON P HIDE']"
nist_r0663_01,ROWAN M HARPER,3,1,True,"[0.025554951280355453, 0.7315431833267212, -0.033834587782621384]","[1, 0, 2]","['HIRAM M STERLING', 'ROWAN M HARPER', 'WITSON P HIDE']"
nist_r0663_01,WITSON P HIDE,3,1,True,"[0.03018275834619999, -0.07995390146970749, 0.48100781440734863]","[2, 0, 1]","['HIRAM M STERLING', 'ROWAN M HARPER', 'WITSON P HIDE']"
nist_r0664_01,ROWAN M HARPER,2,1,True,"[0.631347119808197, -0.1194959431886673]","[0, 1]","['ROWAN M HARPER', 'SALEM J SHELBY']"
nist_r0664_01,SALEM J SHELBY,2,1,True,"[-0.1576930284500122, 0.6888006329536438]","[1, 0]","['ROWAN M HARPER', 'SALEM J SHELBY']"
nist_r0665_01,ALFRED X MORGAN,3,1,True,"[0.6910574436187744, 0.1737491935491562, -0.16295117139816284]","[0, 1, 2]","['ALFRED X MORGAN', 'DELTA K AURON', 'ERSKINE W MITCHELL']"
nist_r0665_01,DELTA K AURON,3,1,True,"[0.14860209822654724, 0.5979254841804504, -0.10533905029296875]","[1, 0, 2]","['ALFRED X MORGAN', 'DELTA K AURON', 'ERSKINE W MITCHELL']"
nist_r0665_01,ERSKINE W MITCHELL,3,1,True,"[-0.18989132344722748, -0.17763949930667877, 0.6873394250869751]","[2, 1, 0]","['ALFRED X MORGAN', 'DELTA K AURON', 'ERSKINE W MITCHELL']"
nist_r0666_01,EDGECLIFF M OLDHAM,2,1,True,"[0.6752377152442932, 0.2006596177816391]","[0, 1]","['EDGECLIFF M OLDHAM', 'SALEM J SHELBY']"
nist_r0666_01,SALEM J SHELBY,2,1,True,"[0.13609369099140167, 0.6146519184112549]","[1, 0]","['EDGECLIFF M OLDHAM', 'SALEM J SHELBY']"
nist_r0667_01,HASTINGS Z GREENE,2,1,True,"[0.6828801035881042, 0.0990581139922142]","[0, 1]","['HASTINGS Z GREENE', 'MORRIS X DANE']"
nist_r0667_01,MORRIS X DANE,2,1,True,"[0.13241909444332123, 0.6402802467346191]","[1, 0]","['HASTINGS Z GREENE', 'MORRIS X DANE']"
nist_r0668_01,BERRY E STORY,3,1,True,"[0.6636609435081482, 0.17838968336582184, 0.23583349585533142]","[0, 2, 1]","['BERRY E STORY', 'CROWDER U STONE', 'PAINE R FERGUS']"
nist_r0668_01,CROWDER U STONE,3,1,True,"[0.2968137264251709, 0.6908726692199707, 0.13626591861248016]","[1, 0, 2]","['BERRY E STORY', 'CROWDER U STONE', 'PAINE R FERGUS']"
nist_r0668_01,PAINE R FERGUS,3,1,True,"[0.045671336352825165, 0.018705889582633972, 0.6125611662864685]","[2, 0, 1]","['BERRY E STORY', 'CROWDER U STONE', 'PAINE R FERGUS']"
nist_r0669_01,HIRAM M STERLING,2,1,True,"[0.39280346035957336, 0.0008913171477615833]","[0, 1]","['HIRAM M STERLING', 'NASSON A YAMHILL']"
nist_r0669_01,NASSON A YAMHILL,2,1,True,"[0.1067173182964325, 0.6580010652542114]","[1, 0]","['HIRAM M STERLING', 'NASSON A YAMHILL']"
nist_r0670_01,EVERETT L SURRY,3,1,True,"[0.5944409370422363, -0.0007620991673320532, -0.10094991326332092]","[0, 1, 2]","['EVERETT L SURRY', 'KENDALL V LAMAR', 'PHILLIPS C WEBER']"
nist_r0670_01,KENDALL V LAMAR,3,1,True,"[-0.0814790204167366, 0.5387429594993591, -0.11740904301404953]","[1, 0, 2]","['EVERETT L SURRY', 'KENDALL V LAMAR', 'PHILLIPS C WEBER']"
nist_r0670_01,PHILLIPS C WEBER,3,1,True,"[-0.05434548854827881, -0.16357456147670746, 0.6276237368583679]","[2, 0, 1]","['EVERETT L SURRY', 'KENDALL V LAMAR', 'PHILLIPS C WEBER']"
nist_r0671_01,CASPER C WELLS,2,1,True,"[0.5896275639533997, 0.16174541413784027]","[0, 1]","['CASPER C WELLS', 'MARTIN L CASCADE']"
nist_r0671_01,MARTIN L CASCADE,2,1,True,"[-0.003958443179726601, 0.5312236547470093]","[1, 0]","['CASPER C WELLS', 'MARTIN L CASCADE']"
nist_r0672_01,DELTA K AURON,2,1,True,"[0.6547930240631104, 0.14497141540050507]","[0, 1]","['DELTA K AURON', 'MURATO G MESA']"
nist_r0672_01,MURATO G MESA,2,1,True,"[0.1823517382144928, 0.5941596627235413]","[1, 0]","['DELTA K AURON', 'MURATO G MESA']"
nist_r0673_01,AVERETT Z PAGE,3,1,True,"[0.613248348236084, -0.06175396963953972, -0.005786736961454153]","[0, 2, 1]","['AVERETT Z PAGE', 'FINDLEY C KNOTT', 'MARIN M YORK']"
nist_r0673_01,FINDLEY C KNOTT,3,1,True,"[-0.0076110768131911755, 0.5635024905204773, -0.07136944681406021]","[1, 0, 2]","['AVERETT Z PAGE', 'FINDLEY C KNOTT', 'MARIN M YORK']"
nist_r0673_01,MARIN M YORK,3,1,True,"[-0.0292851310223341, -0.025898505002260208, 0.739249587059021]","[2, 1, 0]","['AVERETT Z PAGE', 'FINDLEY C KNOTT', 'MARIN M YORK']"
nist_r0674_01,PAINE R FERGUS,3,1,True,"[0.6150767207145691, -0.009051619097590446, -0.07715412974357605]","[0, 1, 2]","['PAINE R FERGUS', 'SAMFORD B HOOD', 'SIMPSON P SHERMAN']"
nist_r0674_01,SAMFORD B HOOD,3,1,True,"[0.001965333241969347, 0.5920108556747437, 0.0060645826160907745]","[1, 2, 0]","['PAINE R FERGUS', 'SAMFORD B HOOD', 'SIMPSON P SHERMAN']"
nist_r0674_01,SIMPSON P SHERMAN,3,1,True,"[-0.011517423205077648, 0.06905987858772278, 0.641409695148468]","[2, 1, 0]","['PAINE R FERGUS', 'SAMFORD B HOOD', 'SIMPSON P SHERMAN']"
nist_r0675_01,BERRY E STORY,3,1,True,"[0.5727906227111816, 0.13061769306659698, -0.21817360818386078]","[0, 1, 2]","['BERRY E STORY', 'CROWDER U STONE', 'WITSON P HIDE']"
nist_r0675_01,CROWDER U STONE,3,1,True,"[0.14226725697517395, 0.7090652585029602, -0.0631294995546341]","[1, 0, 2]","['BERRY E STORY', 'CROWDER U STONE', 'WITSON P HIDE']"
